Data;HoraMinutoSegundo;Milissegundos;MensagensEnviadas;ComandoExecutado
2024-01-05;02:14:43;039;124;python3 -m app.rabbit_publisher 124
2024-01-05;02:14:53;181;345;python3 -m app.rabbit_publisher 345
2024-01-05;02:15:03;345;185;python3 -m app.rabbit_publisher 185
2024-01-05;02:15:13;498;202;python3 -m app.rabbit_publisher 202
2024-01-05;02:15:23;646;201;python3 -m app.rabbit_publisher 201
2024-01-05;02:15:33;802;225;python3 -m app.rabbit_publisher 225
2024-01-05;02:15:43;951;297;python3 -m app.rabbit_publisher 297
2024-01-05;02:15:54;109;275;python3 -m app.rabbit_publisher 275
2024-01-05;02:16:04;263;155;python3 -m app.rabbit_publisher 155
2024-01-05;02:16:14;404;129;python3 -m app.rabbit_publisher 129
2024-01-05;02:16:24;543;283;python3 -m app.rabbit_publisher 283
2024-01-05;02:16:34;709;270;python3 -m app.rabbit_publisher 270
2024-01-05;02:16:44;861;300;python3 -m app.rabbit_publisher 300
2024-01-05;02:16:55;034;315;python3 -m app.rabbit_publisher 315
2024-01-05;02:17:05;249;180;python3 -m app.rabbit_publisher 180
2024-01-05;02:17:15;393;301;python3 -m app.rabbit_publisher 301
2024-01-05;02:17:25;550;192;python3 -m app.rabbit_publisher 192
2024-01-05;02:17:35;749;190;python3 -m app.rabbit_publisher 190
2024-01-05;02:17:45;902;166;python3 -m app.rabbit_publisher 166
2024-01-05;02:17:56;070;186;python3 -m app.rabbit_publisher 186
2024-01-05;02:18:06;213;146;python3 -m app.rabbit_publisher 146
2024-01-05;02:18:16;354;113;python3 -m app.rabbit_publisher 113
2024-01-05;02:18:26;491;115;python3 -m app.rabbit_publisher 115
2024-01-05;02:18:36;629;300;python3 -m app.rabbit_publisher 300
2024-01-05;02:18:46;787;321;python3 -m app.rabbit_publisher 321
2024-01-05;02:18:56;944;154;python3 -m app.rabbit_publisher 154
2024-01-05;02:19:07;113;151;python3 -m app.rabbit_publisher 151
2024-01-05;02:19:17;265;309;python3 -m app.rabbit_publisher 309
2024-01-05;02:19:27;423;258;python3 -m app.rabbit_publisher 258
2024-01-05;02:19:37;576;176;python3 -m app.rabbit_publisher 176
2024-01-05;02:19:47;718;117;python3 -m app.rabbit_publisher 117
2024-01-05;02:19:57;854;120;python3 -m app.rabbit_publisher 120
2024-01-05;02:20:07;993;347;python3 -m app.rabbit_publisher 347
2024-01-05;02:20:18;157;349;python3 -m app.rabbit_publisher 349
2024-01-05;02:20:28;318;296;python3 -m app.rabbit_publisher 296
2024-01-05;02:20:38;474;185;python3 -m app.rabbit_publisher 185
2024-01-05;02:20:48;620;269;python3 -m app.rabbit_publisher 269
2024-01-05;02:20:58;773;197;python3 -m app.rabbit_publisher 197
2024-01-05;02:21:08;918;184;python3 -m app.rabbit_publisher 184
2024-01-05;02:21:19;073;261;python3 -m app.rabbit_publisher 261
2024-01-05;02:21:29;337;249;python3 -m app.rabbit_publisher 249
2024-01-05;02:21:39;495;214;python3 -m app.rabbit_publisher 214
2024-01-05;02:21:49;674;304;python3 -m app.rabbit_publisher 304
2024-01-05;02:21:59;904;263;python3 -m app.rabbit_publisher 263
2024-01-05;02:22:10;089;247;python3 -m app.rabbit_publisher 247
2024-01-05;02:22:20;248;248;python3 -m app.rabbit_publisher 248
2024-01-05;02:22:30;420;179;python3 -m app.rabbit_publisher 179
2024-01-05;02:22:40;568;315;python3 -m app.rabbit_publisher 315
2024-01-05;02:22:50;785;319;python3 -m app.rabbit_publisher 319
2024-01-05;02:23:00;982;336;python3 -m app.rabbit_publisher 336
2024-01-05;02:23:11;175;134;python3 -m app.rabbit_publisher 134
2024-01-05;02:23:21;335;184;python3 -m app.rabbit_publisher 184
2024-01-05;02:23:31;486;348;python3 -m app.rabbit_publisher 348
2024-01-05;02:23:41;655;248;python3 -m app.rabbit_publisher 248
2024-01-05;02:23:51;825;243;python3 -m app.rabbit_publisher 243
2024-01-05;02:24:01;979;266;python3 -m app.rabbit_publisher 266
2024-01-05;02:24:12;142;160;python3 -m app.rabbit_publisher 160
2024-01-05;02:24:22;298;280;python3 -m app.rabbit_publisher 280
2024-01-05;02:24:32;455;231;python3 -m app.rabbit_publisher 231
2024-01-05;02:24:42;615;196;python3 -m app.rabbit_publisher 196
2024-01-05;02:24:52;767;197;python3 -m app.rabbit_publisher 197
2024-01-05;02:25:02;914;201;python3 -m app.rabbit_publisher 201
2024-01-05;02:25:13;074;184;python3 -m app.rabbit_publisher 184
2024-01-05;02:25:23;231;224;python3 -m app.rabbit_publisher 224
2024-01-05;02:25:33;406;276;python3 -m app.rabbit_publisher 276
2024-01-05;02:25:43;596;224;python3 -m app.rabbit_publisher 224
2024-01-05;02:25:53;749;265;python3 -m app.rabbit_publisher 265
2024-01-05;02:26:03;911;271;python3 -m app.rabbit_publisher 271
2024-01-05;02:26:14;083;138;python3 -m app.rabbit_publisher 138
2024-01-05;02:26:24;227;308;python3 -m app.rabbit_publisher 308
2024-01-05;02:26:34;405;155;python3 -m app.rabbit_publisher 155
2024-01-05;02:26:44;554;301;python3 -m app.rabbit_publisher 301
2024-01-05;02:26:54;709;303;python3 -m app.rabbit_publisher 303
2024-01-05;02:27:04;865;151;python3 -m app.rabbit_publisher 151
2024-01-05;02:27:15;008;152;python3 -m app.rabbit_publisher 152
2024-01-05;02:27:25;149;224;python3 -m app.rabbit_publisher 224
2024-01-05;02:27:35;308;191;python3 -m app.rabbit_publisher 191
2024-01-05;02:27:45;456;259;python3 -m app.rabbit_publisher 259
2024-01-05;02:27:55;632;226;python3 -m app.rabbit_publisher 226
2024-01-05;02:28:05;796;300;python3 -m app.rabbit_publisher 300
2024-01-05;02:28:15;985;197;python3 -m app.rabbit_publisher 197
2024-01-05;02:28:26;223;261;python3 -m app.rabbit_publisher 261
2024-01-05;02:28:36;381;138;python3 -m app.rabbit_publisher 138
2024-01-05;02:28:46;534;219;python3 -m app.rabbit_publisher 219
2024-01-05;02:28:56;687;311;python3 -m app.rabbit_publisher 311
2024-01-05;02:29:06;846;192;python3 -m app.rabbit_publisher 192
2024-01-05;02:29:17;023;241;python3 -m app.rabbit_publisher 241
2024-01-05;02:29:27;187;265;python3 -m app.rabbit_publisher 265
2024-01-05;02:29:37;339;329;python3 -m app.rabbit_publisher 329
2024-01-05;02:29:47;500;112;python3 -m app.rabbit_publisher 112
2024-01-05;02:29:57;641;110;python3 -m app.rabbit_publisher 110
2024-01-05;02:30:07;792;241;python3 -m app.rabbit_publisher 241
2024-01-05;02:30:17;941;334;python3 -m app.rabbit_publisher 334
2024-01-05;02:30:28;101;276;python3 -m app.rabbit_publisher 276
2024-01-05;02:30:38;268;138;python3 -m app.rabbit_publisher 138
2024-01-05;02:30:48;406;314;python3 -m app.rabbit_publisher 314
2024-01-05;02:30:58;563;273;python3 -m app.rabbit_publisher 273
2024-01-05;02:31:08;738;258;python3 -m app.rabbit_publisher 258
2024-01-05;02:31:18;927;134;python3 -m app.rabbit_publisher 134
2024-01-05;02:31:29;081;112;python3 -m app.rabbit_publisher 112
2024-01-05;02:31:39;220;161;python3 -m app.rabbit_publisher 161
2024-01-05;02:31:49;369;214;python3 -m app.rabbit_publisher 214
2024-01-05;02:31:59;541;318;python3 -m app.rabbit_publisher 318
2024-01-05;02:32:09;702;266;python3 -m app.rabbit_publisher 266
2024-01-05;02:32:19;854;335;python3 -m app.rabbit_publisher 335
2024-01-05;02:32:30;018;260;python3 -m app.rabbit_publisher 260
2024-01-05;02:32:40;178;271;python3 -m app.rabbit_publisher 271
2024-01-05;02:32:50;335;212;python3 -m app.rabbit_publisher 212
2024-01-05;02:33:00;483;167;python3 -m app.rabbit_publisher 167
2024-01-05;02:33:10;630;196;python3 -m app.rabbit_publisher 196
2024-01-05;02:33:20;803;342;python3 -m app.rabbit_publisher 342
2024-01-05;02:33:30;971;319;python3 -m app.rabbit_publisher 319
2024-01-05;02:33:41;131;338;python3 -m app.rabbit_publisher 338
2024-01-05;02:33:51;294;305;python3 -m app.rabbit_publisher 305
2024-01-05;02:34:01;450;321;python3 -m app.rabbit_publisher 321
2024-01-05;02:34:11;617;313;python3 -m app.rabbit_publisher 313
2024-01-05;02:34:21;773;168;python3 -m app.rabbit_publisher 168
2024-01-05;02:34:31;914;338;python3 -m app.rabbit_publisher 338
2024-01-05;02:34:42;076;288;python3 -m app.rabbit_publisher 288
2024-01-05;02:34:52;229;240;python3 -m app.rabbit_publisher 240
2024-01-05;02:35:02;381;170;python3 -m app.rabbit_publisher 170
2024-01-05;02:35:12;523;246;python3 -m app.rabbit_publisher 246
2024-01-05;02:35:22;678;162;python3 -m app.rabbit_publisher 162
2024-01-05;02:35:32;821;293;python3 -m app.rabbit_publisher 293
2024-01-05;02:35:42;978;125;python3 -m app.rabbit_publisher 125
2024-01-05;02:35:53;122;248;python3 -m app.rabbit_publisher 248
2024-01-05;02:36:03;272;248;python3 -m app.rabbit_publisher 248
2024-01-05;02:36:13;424;171;python3 -m app.rabbit_publisher 171
2024-01-05;02:36:23;571;271;python3 -m app.rabbit_publisher 271
2024-01-05;02:36:33;725;221;python3 -m app.rabbit_publisher 221
2024-01-05;02:36:43;874;169;python3 -m app.rabbit_publisher 169
2024-01-05;02:36:54;018;311;python3 -m app.rabbit_publisher 311
2024-01-05;02:37:04;180;135;python3 -m app.rabbit_publisher 135
2024-01-05;02:37:14;323;214;python3 -m app.rabbit_publisher 214
2024-01-05;02:37:24;471;270;python3 -m app.rabbit_publisher 270
2024-01-05;02:37:34;627;322;python3 -m app.rabbit_publisher 322
2024-01-05;02:37:44;785;189;python3 -m app.rabbit_publisher 189
2024-01-05;02:37:54;930;331;python3 -m app.rabbit_publisher 331
2024-01-05;02:38:05;179;115;python3 -m app.rabbit_publisher 115
2024-01-05;02:38:15;314;124;python3 -m app.rabbit_publisher 124
2024-01-05;02:38:25;452;298;python3 -m app.rabbit_publisher 298
2024-01-05;02:38:35;613;207;python3 -m app.rabbit_publisher 207
2024-01-05;02:38:45;772;232;python3 -m app.rabbit_publisher 232
2024-01-05;02:38:55;930;309;python3 -m app.rabbit_publisher 309
2024-01-05;02:39:06;092;149;python3 -m app.rabbit_publisher 149
2024-01-05;02:39:16;236;272;python3 -m app.rabbit_publisher 272
2024-01-05;02:39:26;404;263;python3 -m app.rabbit_publisher 263
2024-01-05;02:39:36;559;333;python3 -m app.rabbit_publisher 333
2024-01-05;02:39:46;730;256;python3 -m app.rabbit_publisher 256
2024-01-05;02:39:56;926;324;python3 -m app.rabbit_publisher 324
2024-01-05;02:40:07;091;321;python3 -m app.rabbit_publisher 321
2024-01-05;02:40:17;253;300;python3 -m app.rabbit_publisher 300
2024-01-05;02:40:27;406;142;python3 -m app.rabbit_publisher 142
2024-01-05;02:40:37;558;136;python3 -m app.rabbit_publisher 136
2024-01-05;02:40:47;704;310;python3 -m app.rabbit_publisher 310
2024-01-05;02:40:57;862;337;python3 -m app.rabbit_publisher 337
2024-01-05;02:41:08;044;324;python3 -m app.rabbit_publisher 324
2024-01-05;02:41:18;203;129;python3 -m app.rabbit_publisher 129
2024-01-05;02:41:28;343;175;python3 -m app.rabbit_publisher 175
2024-01-05;02:41:38;494;105;python3 -m app.rabbit_publisher 105
2024-01-05;02:41:48;635;330;python3 -m app.rabbit_publisher 330
2024-01-05;02:41:58;822;335;python3 -m app.rabbit_publisher 335
2024-01-05;02:42:08;997;313;python3 -m app.rabbit_publisher 313
2024-01-05;02:42:19;157;212;python3 -m app.rabbit_publisher 212
2024-01-05;02:42:29;334;282;python3 -m app.rabbit_publisher 282
2024-01-05;02:42:39;494;325;python3 -m app.rabbit_publisher 325
2024-01-05;02:42:49;683;132;python3 -m app.rabbit_publisher 132
2024-01-05;02:42:59;838;267;python3 -m app.rabbit_publisher 267
2024-01-05;02:43:09;994;142;python3 -m app.rabbit_publisher 142
2024-01-05;02:43:20;137;145;python3 -m app.rabbit_publisher 145
2024-01-05;02:43:30;280;253;python3 -m app.rabbit_publisher 253
2024-01-05;02:43:40;440;321;python3 -m app.rabbit_publisher 321
2024-01-05;02:43:50;605;245;python3 -m app.rabbit_publisher 245
2024-01-05;02:44:00;796;176;python3 -m app.rabbit_publisher 176
2024-01-05;02:44:10;980;305;python3 -m app.rabbit_publisher 305
2024-01-05;02:44:21;150;212;python3 -m app.rabbit_publisher 212
2024-01-05;02:44:31;298;185;python3 -m app.rabbit_publisher 185
2024-01-05;02:44:41;447;280;python3 -m app.rabbit_publisher 280
2024-01-05;02:44:51;603;308;python3 -m app.rabbit_publisher 308
2024-01-05;02:45:01;764;302;python3 -m app.rabbit_publisher 302
2024-01-05;02:45:11;952;104;python3 -m app.rabbit_publisher 104
2024-01-05;02:45:22;100;197;python3 -m app.rabbit_publisher 197
2024-01-05;02:45:32;264;107;python3 -m app.rabbit_publisher 107
2024-01-05;02:45:42;421;250;python3 -m app.rabbit_publisher 250
2024-01-05;02:45:52;592;347;python3 -m app.rabbit_publisher 347
2024-01-05;02:46:02;760;211;python3 -m app.rabbit_publisher 211
2024-01-05;02:46:12;912;306;python3 -m app.rabbit_publisher 306
2024-01-05;02:46:23;068;249;python3 -m app.rabbit_publisher 249
2024-01-05;02:46:33;224;158;python3 -m app.rabbit_publisher 158
2024-01-05;02:46:43;376;301;python3 -m app.rabbit_publisher 301
2024-01-05;02:46:53;534;289;python3 -m app.rabbit_publisher 289
2024-01-05;02:47:03;692;155;python3 -m app.rabbit_publisher 155
2024-01-05;02:47:13;832;120;python3 -m app.rabbit_publisher 120
2024-01-05;02:47:23;980;202;python3 -m app.rabbit_publisher 202
2024-01-05;02:47:34;131;205;python3 -m app.rabbit_publisher 205
2024-01-05;02:47:44;280;232;python3 -m app.rabbit_publisher 232
2024-01-05;02:47:54;430;280;python3 -m app.rabbit_publisher 280
2024-01-05;02:48:04;590;299;python3 -m app.rabbit_publisher 299
2024-01-05;02:48:14;747;219;python3 -m app.rabbit_publisher 219
2024-01-05;02:48:24;894;143;python3 -m app.rabbit_publisher 143
2024-01-05;02:48:35;065;220;python3 -m app.rabbit_publisher 220
2024-01-05;02:48:45;214;237;python3 -m app.rabbit_publisher 237
2024-01-05;02:48:55;362;147;python3 -m app.rabbit_publisher 147
2024-01-05;02:49:05;505;178;python3 -m app.rabbit_publisher 178
2024-01-05;02:49:15;661;138;python3 -m app.rabbit_publisher 138
2024-01-05;02:49:25;839;237;python3 -m app.rabbit_publisher 237
2024-01-05;02:49:35;999;348;python3 -m app.rabbit_publisher 348
2024-01-05;02:49:46;172;205;python3 -m app.rabbit_publisher 205
2024-01-05;02:49:56;324;224;python3 -m app.rabbit_publisher 224
2024-01-05;02:50:06;471;324;python3 -m app.rabbit_publisher 324
2024-01-05;02:50:16;633;221;python3 -m app.rabbit_publisher 221
2024-01-05;02:50:26;783;222;python3 -m app.rabbit_publisher 222
2024-01-05;02:50:36;934;331;python3 -m app.rabbit_publisher 331
2024-01-05;02:50:47;099;196;python3 -m app.rabbit_publisher 196
2024-01-05;02:50:57;267;286;python3 -m app.rabbit_publisher 286
2024-01-05;02:51:07;439;302;python3 -m app.rabbit_publisher 302
2024-01-05;02:51:17;601;132;python3 -m app.rabbit_publisher 132
2024-01-05;02:51:27;739;333;python3 -m app.rabbit_publisher 333
2024-01-05;02:51:37;897;257;python3 -m app.rabbit_publisher 257
2024-01-05;02:51:48;055;209;python3 -m app.rabbit_publisher 209
2024-01-05;02:51:58;201;268;python3 -m app.rabbit_publisher 268
2024-01-05;02:52:08;352;245;python3 -m app.rabbit_publisher 245
2024-01-05;02:52:18;519;227;python3 -m app.rabbit_publisher 227
2024-01-05;02:52:28;671;165;python3 -m app.rabbit_publisher 165
2024-01-05;02:52:38;817;304;python3 -m app.rabbit_publisher 304
2024-01-05;02:52:48;973;262;python3 -m app.rabbit_publisher 262
2024-01-05;02:52:59;143;284;python3 -m app.rabbit_publisher 284
2024-01-05;02:53:09;296;154;python3 -m app.rabbit_publisher 154
2024-01-05;02:53:19;446;191;python3 -m app.rabbit_publisher 191
2024-01-05;02:53:29;608;236;python3 -m app.rabbit_publisher 236
2024-01-05;02:53:39;759;118;python3 -m app.rabbit_publisher 118
2024-01-05;02:53:49;896;288;python3 -m app.rabbit_publisher 288
2024-01-05;02:54:00;062;327;python3 -m app.rabbit_publisher 327
2024-01-05;02:54:10;229;266;python3 -m app.rabbit_publisher 266
2024-01-05;02:54:20;402;256;python3 -m app.rabbit_publisher 256
2024-01-05;02:54:30;588;133;python3 -m app.rabbit_publisher 133
2024-01-05;02:54:40;763;266;python3 -m app.rabbit_publisher 266
2024-01-05;02:54:50;961;346;python3 -m app.rabbit_publisher 346
2024-01-05;02:55:01;127;138;python3 -m app.rabbit_publisher 138
2024-01-05;02:55:11;284;200;python3 -m app.rabbit_publisher 200
2024-01-05;02:55:21;450;307;python3 -m app.rabbit_publisher 307
2024-01-05;02:55:31;621;158;python3 -m app.rabbit_publisher 158
2024-01-05;02:55:41;765;307;python3 -m app.rabbit_publisher 307
2024-01-05;02:55:51;942;254;python3 -m app.rabbit_publisher 254
2024-01-05;02:56:02;095;311;python3 -m app.rabbit_publisher 311
2024-01-05;02:56:12;251;339;python3 -m app.rabbit_publisher 339
2024-01-05;02:56:22;410;178;python3 -m app.rabbit_publisher 178
2024-01-05;02:56:32;555;240;python3 -m app.rabbit_publisher 240
2024-01-05;02:56:42;704;199;python3 -m app.rabbit_publisher 199
2024-01-05;02:56:52;850;190;python3 -m app.rabbit_publisher 190
2024-01-05;02:57:02;995;257;python3 -m app.rabbit_publisher 257
2024-01-05;02:57:13;181;287;python3 -m app.rabbit_publisher 287
2024-01-05;02:57:23;336;211;python3 -m app.rabbit_publisher 211
2024-01-05;02:57:33;486;195;python3 -m app.rabbit_publisher 195
2024-01-05;02:57:43;651;281;python3 -m app.rabbit_publisher 281
2024-01-05;02:57:53;806;314;python3 -m app.rabbit_publisher 314
2024-01-05;02:58:03;964;112;python3 -m app.rabbit_publisher 112
2024-01-05;02:58:14;102;299;python3 -m app.rabbit_publisher 299
2024-01-05;02:58:24;264;324;python3 -m app.rabbit_publisher 324
2024-01-05;02:58:34;423;271;python3 -m app.rabbit_publisher 271
2024-01-05;02:58:44;592;312;python3 -m app.rabbit_publisher 312
2024-01-05;02:58:54;757;333;python3 -m app.rabbit_publisher 333
2024-01-05;02:59:04;915;287;python3 -m app.rabbit_publisher 287
2024-01-05;02:59:15;074;300;python3 -m app.rabbit_publisher 300
2024-01-05;02:59:25;232;175;python3 -m app.rabbit_publisher 175
2024-01-05;02:59:35;376;136;python3 -m app.rabbit_publisher 136
2024-01-05;02:59:45;520;329;python3 -m app.rabbit_publisher 329
2024-01-05;02:59:55;685;186;python3 -m app.rabbit_publisher 186
2024-01-05;03:00:05;845;210;python3 -m app.rabbit_publisher 210
2024-01-05;03:00:16;002;168;python3 -m app.rabbit_publisher 168
2024-01-05;03:00:26;147;186;python3 -m app.rabbit_publisher 186
2024-01-05;03:00:36;293;308;python3 -m app.rabbit_publisher 308
2024-01-05;03:00:46;461;108;python3 -m app.rabbit_publisher 108
2024-01-05;03:00:56;597;288;python3 -m app.rabbit_publisher 288
2024-01-05;03:01:06;755;284;python3 -m app.rabbit_publisher 284
2024-01-05;03:01:16;913;147;python3 -m app.rabbit_publisher 147
2024-01-05;03:01:27;058;250;python3 -m app.rabbit_publisher 250
2024-01-05;03:01:37;219;178;python3 -m app.rabbit_publisher 178
2024-01-05;03:01:47;368;249;python3 -m app.rabbit_publisher 249
2024-01-05;03:01:57;563;262;python3 -m app.rabbit_publisher 262
2024-01-05;03:02:07;716;283;python3 -m app.rabbit_publisher 283
2024-01-05;03:02:17;874;223;python3 -m app.rabbit_publisher 223
2024-01-05;03:02:28;040;121;python3 -m app.rabbit_publisher 121
2024-01-05;03:02:38;180;343;python3 -m app.rabbit_publisher 343
2024-01-05;03:02:48;377;114;python3 -m app.rabbit_publisher 114
2024-01-05;03:02:58;590;319;python3 -m app.rabbit_publisher 319
2024-01-05;03:03:08;767;273;python3 -m app.rabbit_publisher 273
2024-01-05;03:03:18;935;112;python3 -m app.rabbit_publisher 112
2024-01-05;03:03:29;108;324;python3 -m app.rabbit_publisher 324
2024-01-05;03:03:39;282;102;python3 -m app.rabbit_publisher 102
2024-01-05;03:03:49;439;296;python3 -m app.rabbit_publisher 296
2024-01-05;03:03:59;597;257;python3 -m app.rabbit_publisher 257
2024-01-05;03:04:09;750;198;python3 -m app.rabbit_publisher 198
2024-01-05;03:04:19;897;263;python3 -m app.rabbit_publisher 263
2024-01-05;03:04:30;052;333;python3 -m app.rabbit_publisher 333
2024-01-05;03:04:40;222;276;python3 -m app.rabbit_publisher 276
2024-01-05;03:04:50;411;346;python3 -m app.rabbit_publisher 346
2024-01-05;03:05:00;601;348;python3 -m app.rabbit_publisher 348
2024-01-05;03:05:10;808;315;python3 -m app.rabbit_publisher 315
2024-01-05;03:05:21;008;307;python3 -m app.rabbit_publisher 307
2024-01-05;03:05:31;184;324;python3 -m app.rabbit_publisher 324
2024-01-05;03:05:41;370;170;python3 -m app.rabbit_publisher 170
2024-01-05;03:05:51;540;306;python3 -m app.rabbit_publisher 306
2024-01-05;03:06:01;697;341;python3 -m app.rabbit_publisher 341
2024-01-05;03:06:11;885;189;python3 -m app.rabbit_publisher 189
2024-01-05;03:06:22;039;133;python3 -m app.rabbit_publisher 133
2024-01-05;03:06:32;184;255;python3 -m app.rabbit_publisher 255
2024-01-05;03:06:42;359;273;python3 -m app.rabbit_publisher 273
2024-01-05;03:06:52;515;323;python3 -m app.rabbit_publisher 323
2024-01-05;03:07:02;680;203;python3 -m app.rabbit_publisher 203
2024-01-05;03:07:12;848;263;python3 -m app.rabbit_publisher 263
2024-01-05;03:07:23;004;157;python3 -m app.rabbit_publisher 157
2024-01-05;03:07:33;152;100;python3 -m app.rabbit_publisher 100
2024-01-05;03:07:43;289;264;python3 -m app.rabbit_publisher 264
2024-01-05;03:07:53;459;249;python3 -m app.rabbit_publisher 249
2024-01-05;03:08:03;632;337;python3 -m app.rabbit_publisher 337
2024-01-05;03:08:13;788;129;python3 -m app.rabbit_publisher 129
2024-01-05;03:08:23;928;221;python3 -m app.rabbit_publisher 221
2024-01-05;03:08:34;076;203;python3 -m app.rabbit_publisher 203
2024-01-05;03:08:44;224;245;python3 -m app.rabbit_publisher 245
2024-01-05;03:08:54;378;125;python3 -m app.rabbit_publisher 125
2024-01-05;03:09:04;535;163;python3 -m app.rabbit_publisher 163
2024-01-05;03:09:14;681;291;python3 -m app.rabbit_publisher 291
2024-01-05;03:09:24;838;250;python3 -m app.rabbit_publisher 250
2024-01-05;03:09:35;035;194;python3 -m app.rabbit_publisher 194
2024-01-05;03:09:45;181;253;python3 -m app.rabbit_publisher 253
2024-01-05;03:09:55;333;344;python3 -m app.rabbit_publisher 344
2024-01-05;03:10:05;510;123;python3 -m app.rabbit_publisher 123
2024-01-05;03:10:15;661;304;python3 -m app.rabbit_publisher 304
2024-01-05;03:10:25;822;118;python3 -m app.rabbit_publisher 118
2024-01-05;03:10:35;966;343;python3 -m app.rabbit_publisher 343
2024-01-05;03:10:46;128;340;python3 -m app.rabbit_publisher 340
2024-01-05;03:10:56;287;126;python3 -m app.rabbit_publisher 126
2024-01-05;03:11:06;425;175;python3 -m app.rabbit_publisher 175
2024-01-05;03:11:16;571;107;python3 -m app.rabbit_publisher 107
2024-01-05;03:11:26;716;305;python3 -m app.rabbit_publisher 305
2024-01-05;03:11:36;873;337;python3 -m app.rabbit_publisher 337
2024-01-05;03:11:47;037;173;python3 -m app.rabbit_publisher 173
2024-01-05;03:11:57;191;292;python3 -m app.rabbit_publisher 292
2024-01-05;03:12:07;348;159;python3 -m app.rabbit_publisher 159
2024-01-05;03:12:17;495;183;python3 -m app.rabbit_publisher 183
2024-01-05;03:12:27;640;139;python3 -m app.rabbit_publisher 139
2024-01-05;03:12:37;778;226;python3 -m app.rabbit_publisher 226
2024-01-05;03:12:47;926;208;python3 -m app.rabbit_publisher 208
2024-01-05;03:12:58;074;162;python3 -m app.rabbit_publisher 162
2024-01-05;03:13:08;214;175;python3 -m app.rabbit_publisher 175
2024-01-05;03:13:18;375;262;python3 -m app.rabbit_publisher 262
2024-01-05;03:13:28;549;328;python3 -m app.rabbit_publisher 328
2024-01-05;03:13:38;709;113;python3 -m app.rabbit_publisher 113
2024-01-05;03:13:48;847;230;python3 -m app.rabbit_publisher 230
2024-01-05;03:13:59;004;333;python3 -m app.rabbit_publisher 333
2024-01-05;03:14:09;181;179;python3 -m app.rabbit_publisher 179
2024-01-05;03:14:19;331;338;python3 -m app.rabbit_publisher 338
2024-01-05;03:14:29;494;225;python3 -m app.rabbit_publisher 225
2024-01-05;03:14:39;668;334;python3 -m app.rabbit_publisher 334
2024-01-05;03:14:49;828;329;python3 -m app.rabbit_publisher 329
2024-01-05;03:14:59;992;342;python3 -m app.rabbit_publisher 342
2024-01-05;03:15:10;165;232;python3 -m app.rabbit_publisher 232
2024-01-05;03:15:20;352;280;python3 -m app.rabbit_publisher 280
2024-01-05;03:15:30;507;235;python3 -m app.rabbit_publisher 235
2024-01-05;03:15:40;695;293;python3 -m app.rabbit_publisher 293
2024-01-05;03:15:50;899;123;python3 -m app.rabbit_publisher 123
2024-01-05;03:16:01;057;346;python3 -m app.rabbit_publisher 346
2024-01-05;03:16:11;243;335;python3 -m app.rabbit_publisher 335
2024-01-05;03:16:21;441;122;python3 -m app.rabbit_publisher 122
2024-01-05;03:16:31;583;247;python3 -m app.rabbit_publisher 247
2024-01-05;03:16:41;734;327;python3 -m app.rabbit_publisher 327
2024-01-05;03:16:51;893;132;python3 -m app.rabbit_publisher 132
2024-01-05;03:17:02;034;265;python3 -m app.rabbit_publisher 265
2024-01-05;03:17:12;186;141;python3 -m app.rabbit_publisher 141
2024-01-05;03:17:22;334;251;python3 -m app.rabbit_publisher 251
2024-01-05;03:17:32;487;113;python3 -m app.rabbit_publisher 113
2024-01-05;03:17:42;627;284;python3 -m app.rabbit_publisher 284
2024-01-05;03:17:52;781;130;python3 -m app.rabbit_publisher 130
2024-01-05;03:18:02;919;117;python3 -m app.rabbit_publisher 117
2024-01-05;03:18:13;058;328;python3 -m app.rabbit_publisher 328
2024-01-05;03:18:23;218;292;python3 -m app.rabbit_publisher 292
2024-01-05;03:18:33;371;261;python3 -m app.rabbit_publisher 261
2024-01-05;03:18:43;525;151;python3 -m app.rabbit_publisher 151
2024-01-05;03:18:53;665;122;python3 -m app.rabbit_publisher 122
2024-01-05;03:19:03;805;278;python3 -m app.rabbit_publisher 278
2024-01-05;03:19:13;960;251;python3 -m app.rabbit_publisher 251
2024-01-05;03:19:24;115;108;python3 -m app.rabbit_publisher 108
2024-01-05;03:19:34;248;162;python3 -m app.rabbit_publisher 162
2024-01-05;03:19:44;441;242;python3 -m app.rabbit_publisher 242
2024-01-05;03:19:54;594;301;python3 -m app.rabbit_publisher 301
2024-01-05;03:20:04;756;252;python3 -m app.rabbit_publisher 252
2024-01-05;03:20:14;919;110;python3 -m app.rabbit_publisher 110
2024-01-05;03:20:25;059;164;python3 -m app.rabbit_publisher 164
2024-01-05;03:20:35;271;286;python3 -m app.rabbit_publisher 286
2024-01-05;03:20:45;424;254;python3 -m app.rabbit_publisher 254
2024-01-05;03:20:55;577;229;python3 -m app.rabbit_publisher 229
2024-01-05;03:21:05;737;198;python3 -m app.rabbit_publisher 198
2024-01-05;03:21:15;908;237;python3 -m app.rabbit_publisher 237
2024-01-05;03:21:26;084;125;python3 -m app.rabbit_publisher 125
2024-01-05;03:21:36;223;217;python3 -m app.rabbit_publisher 217
2024-01-05;03:21:46;395;142;python3 -m app.rabbit_publisher 142
2024-01-05;03:21:56;539;105;python3 -m app.rabbit_publisher 105
