Data;HoraMinutoSegundo;Milissegundos;MensagensEnviadas;ComandoExecutado
2024-01-06;15:26:17;688;158;python3 -m app.rabbit_publisher 158
2024-01-06;15:26:27;833;238;python3 -m app.rabbit_publisher 238
2024-01-06;15:26:37;984;259;python3 -m app.rabbit_publisher 259
2024-01-06;15:26:48;142;156;python3 -m app.rabbit_publisher 156
2024-01-06;15:26:58;308;289;python3 -m app.rabbit_publisher 289
2024-01-06;15:27:08;465;240;python3 -m app.rabbit_publisher 240
2024-01-06;15:27:18;622;140;python3 -m app.rabbit_publisher 140
2024-01-06;15:27:28;763;343;python3 -m app.rabbit_publisher 343
2024-01-06;15:27:38;937;192;python3 -m app.rabbit_publisher 192
2024-01-06;15:27:49;082;123;python3 -m app.rabbit_publisher 123
2024-01-06;15:27:59;218;120;python3 -m app.rabbit_publisher 120
2024-01-06;15:28:09;356;197;python3 -m app.rabbit_publisher 197
2024-01-06;15:28:19;500;173;python3 -m app.rabbit_publisher 173
2024-01-06;15:28:29;648;301;python3 -m app.rabbit_publisher 301
2024-01-06;15:28:39;808;104;python3 -m app.rabbit_publisher 104
2024-01-06;15:28:49;947;241;python3 -m app.rabbit_publisher 241
2024-01-06;15:29:00;111;118;python3 -m app.rabbit_publisher 118
2024-01-06;15:29:10;251;246;python3 -m app.rabbit_publisher 246
2024-01-06;15:29:20;441;116;python3 -m app.rabbit_publisher 116
2024-01-06;15:29:30;579;312;python3 -m app.rabbit_publisher 312
2024-01-06;15:29:40;736;318;python3 -m app.rabbit_publisher 318
2024-01-06;15:29:50;894;339;python3 -m app.rabbit_publisher 339
2024-01-06;15:30:01;056;145;python3 -m app.rabbit_publisher 145
2024-01-06;15:30:11;199;248;python3 -m app.rabbit_publisher 248
2024-01-06;15:30:21;349;330;python3 -m app.rabbit_publisher 330
2024-01-06;15:30:31;511;181;python3 -m app.rabbit_publisher 181
2024-01-06;15:30:41;654;297;python3 -m app.rabbit_publisher 297
2024-01-06;15:30:51;813;226;python3 -m app.rabbit_publisher 226
2024-01-06;15:31:01;963;208;python3 -m app.rabbit_publisher 208
2024-01-06;15:31:12;111;287;python3 -m app.rabbit_publisher 287
2024-01-06;15:31:22;265;272;python3 -m app.rabbit_publisher 272
2024-01-06;15:31:32;419;132;python3 -m app.rabbit_publisher 132
2024-01-06;15:31:42;568;335;python3 -m app.rabbit_publisher 335
2024-01-06;15:31:52;746;349;python3 -m app.rabbit_publisher 349
2024-01-06;15:32:02;911;330;python3 -m app.rabbit_publisher 330
2024-01-06;15:32:13;076;268;python3 -m app.rabbit_publisher 268
2024-01-06;15:32:23;230;307;python3 -m app.rabbit_publisher 307
2024-01-06;15:32:33;393;205;python3 -m app.rabbit_publisher 205
2024-01-06;15:32:43;543;311;python3 -m app.rabbit_publisher 311
2024-01-06;15:32:53;710;345;python3 -m app.rabbit_publisher 345
2024-01-06;15:33:03;872;332;python3 -m app.rabbit_publisher 332
2024-01-06;15:33:14;053;100;python3 -m app.rabbit_publisher 100
2024-01-06;15:33:24;196;154;python3 -m app.rabbit_publisher 154
2024-01-06;15:33:34;342;124;python3 -m app.rabbit_publisher 124
2024-01-06;15:33:44;485;349;python3 -m app.rabbit_publisher 349
2024-01-06;15:33:54;653;303;python3 -m app.rabbit_publisher 303
2024-01-06;15:34:04;831;313;python3 -m app.rabbit_publisher 313
2024-01-06;15:34:15;013;231;python3 -m app.rabbit_publisher 231
2024-01-06;15:34:25;161;178;python3 -m app.rabbit_publisher 178
2024-01-06;15:34:35;308;269;python3 -m app.rabbit_publisher 269
2024-01-06;15:34:45;467;291;python3 -m app.rabbit_publisher 291
2024-01-06;15:34:55;623;268;python3 -m app.rabbit_publisher 268
2024-01-06;15:35:05;778;174;python3 -m app.rabbit_publisher 174
2024-01-06;15:35:15;933;259;python3 -m app.rabbit_publisher 259
2024-01-06;15:35:26;131;149;python3 -m app.rabbit_publisher 149
2024-01-06;15:35:36;273;180;python3 -m app.rabbit_publisher 180
2024-01-06;15:35:46;417;163;python3 -m app.rabbit_publisher 163
2024-01-06;15:35:56;560;109;python3 -m app.rabbit_publisher 109
2024-01-06;15:36:06;699;225;python3 -m app.rabbit_publisher 225
2024-01-06;15:36:16;882;165;python3 -m app.rabbit_publisher 165
2024-01-06;15:36:27;025;197;python3 -m app.rabbit_publisher 197
2024-01-06;15:36:37;170;113;python3 -m app.rabbit_publisher 113
2024-01-06;15:36:47;309;193;python3 -m app.rabbit_publisher 193
2024-01-06;15:36:57;456;343;python3 -m app.rabbit_publisher 343
2024-01-06;15:37:07;617;124;python3 -m app.rabbit_publisher 124
2024-01-06;15:37:17;775;145;python3 -m app.rabbit_publisher 145
2024-01-06;15:37:27;917;137;python3 -m app.rabbit_publisher 137
2024-01-06;15:37:38;075;285;python3 -m app.rabbit_publisher 285
2024-01-06;15:37:48;231;245;python3 -m app.rabbit_publisher 245
2024-01-06;15:37:58;382;191;python3 -m app.rabbit_publisher 191
2024-01-06;15:38:08;540;114;python3 -m app.rabbit_publisher 114
2024-01-06;15:38:18;679;286;python3 -m app.rabbit_publisher 286
2024-01-06;15:38:28;834;104;python3 -m app.rabbit_publisher 104
2024-01-06;15:38:38;969;182;python3 -m app.rabbit_publisher 182
2024-01-06;15:38:49;113;174;python3 -m app.rabbit_publisher 174
2024-01-06;15:38:59;257;264;python3 -m app.rabbit_publisher 264
2024-01-06;15:39:09;406;252;python3 -m app.rabbit_publisher 252
2024-01-06;15:39:19;592;292;python3 -m app.rabbit_publisher 292
2024-01-06;15:39:29;754;309;python3 -m app.rabbit_publisher 309
2024-01-06;15:39:39;922;114;python3 -m app.rabbit_publisher 114
2024-01-06;15:39:50;067;281;python3 -m app.rabbit_publisher 281
2024-01-06;15:40:00;219;277;python3 -m app.rabbit_publisher 277
2024-01-06;15:40:10;379;201;python3 -m app.rabbit_publisher 201
2024-01-06;15:40:20;533;328;python3 -m app.rabbit_publisher 328
2024-01-06;15:40:30;701;135;python3 -m app.rabbit_publisher 135
2024-01-06;15:40:40;843;191;python3 -m app.rabbit_publisher 191
2024-01-06;15:40:51;003;236;python3 -m app.rabbit_publisher 236
2024-01-06;15:41:01;153;229;python3 -m app.rabbit_publisher 229
2024-01-06;15:41:11;300;317;python3 -m app.rabbit_publisher 317
2024-01-06;15:41:21;458;297;python3 -m app.rabbit_publisher 297
2024-01-06;15:41:31;626;150;python3 -m app.rabbit_publisher 150
2024-01-06;15:41:41;765;317;python3 -m app.rabbit_publisher 317
2024-01-06;15:41:51;923;106;python3 -m app.rabbit_publisher 106
2024-01-06;15:42:02;061;104;python3 -m app.rabbit_publisher 104
2024-01-06;15:42:12;197;244;python3 -m app.rabbit_publisher 244
2024-01-06;15:42:22;348;243;python3 -m app.rabbit_publisher 243
2024-01-06;15:42:32;500;214;python3 -m app.rabbit_publisher 214
2024-01-06;15:42:42;648;105;python3 -m app.rabbit_publisher 105
2024-01-06;15:42:52;785;349;python3 -m app.rabbit_publisher 349
2024-01-06;15:43:02;956;147;python3 -m app.rabbit_publisher 147
2024-01-06;15:43:13;098;233;python3 -m app.rabbit_publisher 233
2024-01-06;15:43:23;247;103;python3 -m app.rabbit_publisher 103
2024-01-06;15:43:33;384;316;python3 -m app.rabbit_publisher 316
2024-01-06;15:43:43;541;185;python3 -m app.rabbit_publisher 185
2024-01-06;15:43:53;686;244;python3 -m app.rabbit_publisher 244
2024-01-06;15:44:03;840;117;python3 -m app.rabbit_publisher 117
2024-01-06;15:44:13;989;262;python3 -m app.rabbit_publisher 262
2024-01-06;15:44:24;167;125;python3 -m app.rabbit_publisher 125
2024-01-06;15:44:34;307;209;python3 -m app.rabbit_publisher 209
2024-01-06;15:44:44;475;235;python3 -m app.rabbit_publisher 235
2024-01-06;15:44:54;642;147;python3 -m app.rabbit_publisher 147
2024-01-06;15:45:04;789;250;python3 -m app.rabbit_publisher 250
2024-01-06;15:45:14;958;112;python3 -m app.rabbit_publisher 112
2024-01-06;15:45:25;105;225;python3 -m app.rabbit_publisher 225
2024-01-06;15:45:35;336;162;python3 -m app.rabbit_publisher 162
2024-01-06;15:45:45;497;151;python3 -m app.rabbit_publisher 151
2024-01-06;15:45:55;654;315;python3 -m app.rabbit_publisher 315
2024-01-06;15:46:05;847;137;python3 -m app.rabbit_publisher 137
2024-01-06;15:46:15;992;259;python3 -m app.rabbit_publisher 259
2024-01-06;15:46:26;149;217;python3 -m app.rabbit_publisher 217
2024-01-06;15:46:36;313;226;python3 -m app.rabbit_publisher 226
2024-01-06;15:46:46;464;307;python3 -m app.rabbit_publisher 307
2024-01-06;15:46:56;645;285;python3 -m app.rabbit_publisher 285
2024-01-06;15:47:06;806;241;python3 -m app.rabbit_publisher 241
2024-01-06;15:47:16;994;116;python3 -m app.rabbit_publisher 116
2024-01-06;15:47:27;136;111;python3 -m app.rabbit_publisher 111
2024-01-06;15:47:37;290;258;python3 -m app.rabbit_publisher 258
2024-01-06;15:47:47;445;112;python3 -m app.rabbit_publisher 112
2024-01-06;15:47:57;603;332;python3 -m app.rabbit_publisher 332
2024-01-06;15:48:07;783;335;python3 -m app.rabbit_publisher 335
2024-01-06;15:48:17;962;134;python3 -m app.rabbit_publisher 134
2024-01-06;15:48:28;121;203;python3 -m app.rabbit_publisher 203
2024-01-06;15:48:38;271;324;python3 -m app.rabbit_publisher 324
2024-01-06;15:48:48;433;159;python3 -m app.rabbit_publisher 159
2024-01-06;15:48:58;579;107;python3 -m app.rabbit_publisher 107
2024-01-06;15:49:08;718;212;python3 -m app.rabbit_publisher 212
2024-01-06;15:49:18;886;331;python3 -m app.rabbit_publisher 331
2024-01-06;15:49:29;050;107;python3 -m app.rabbit_publisher 107
2024-01-06;15:49:39;187;315;python3 -m app.rabbit_publisher 315
2024-01-06;15:49:49;355;305;python3 -m app.rabbit_publisher 305
2024-01-06;15:49:59;513;248;python3 -m app.rabbit_publisher 248
2024-01-06;15:50:09;662;123;python3 -m app.rabbit_publisher 123
2024-01-06;15:50:19;799;294;python3 -m app.rabbit_publisher 294
2024-01-06;15:50:29;956;234;python3 -m app.rabbit_publisher 234
2024-01-06;15:50:40;105;195;python3 -m app.rabbit_publisher 195
2024-01-06;15:50:50;249;299;python3 -m app.rabbit_publisher 299
2024-01-06;15:51:00;409;119;python3 -m app.rabbit_publisher 119
2024-01-06;15:51:10;550;143;python3 -m app.rabbit_publisher 143
2024-01-06;15:51:20;689;159;python3 -m app.rabbit_publisher 159
2024-01-06;15:51:30;833;103;python3 -m app.rabbit_publisher 103
2024-01-06;15:51:40;987;268;python3 -m app.rabbit_publisher 268
2024-01-06;15:51:51;144;121;python3 -m app.rabbit_publisher 121
2024-01-06;15:52:01;283;333;python3 -m app.rabbit_publisher 333
2024-01-06;15:52:11;443;255;python3 -m app.rabbit_publisher 255
2024-01-06;15:52:21;595;184;python3 -m app.rabbit_publisher 184
2024-01-06;15:52:31;737;198;python3 -m app.rabbit_publisher 198
2024-01-06;15:52:41;889;291;python3 -m app.rabbit_publisher 291
2024-01-06;15:52:52;045;211;python3 -m app.rabbit_publisher 211
2024-01-06;15:53:02;195;282;python3 -m app.rabbit_publisher 282
2024-01-06;15:53:12;349;225;python3 -m app.rabbit_publisher 225
2024-01-06;15:53:22;497;140;python3 -m app.rabbit_publisher 140
2024-01-06;15:53:32;642;243;python3 -m app.rabbit_publisher 243
2024-01-06;15:53:42;793;129;python3 -m app.rabbit_publisher 129
2024-01-06;15:53:52;933;296;python3 -m app.rabbit_publisher 296
2024-01-06;15:54:03;094;267;python3 -m app.rabbit_publisher 267
2024-01-06;15:54:13;248;123;python3 -m app.rabbit_publisher 123
2024-01-06;15:54:23;386;143;python3 -m app.rabbit_publisher 143
2024-01-06;15:54:33;526;283;python3 -m app.rabbit_publisher 283
2024-01-06;15:54:43;696;334;python3 -m app.rabbit_publisher 334
2024-01-06;15:54:53;894;163;python3 -m app.rabbit_publisher 163
2024-01-06;15:55:04;057;167;python3 -m app.rabbit_publisher 167
2024-01-06;15:55:14;201;100;python3 -m app.rabbit_publisher 100
2024-01-06;15:55:24;336;129;python3 -m app.rabbit_publisher 129
2024-01-06;15:55:34;476;232;python3 -m app.rabbit_publisher 232
2024-01-06;15:55:44;631;264;python3 -m app.rabbit_publisher 264
2024-01-06;15:55:54;783;318;python3 -m app.rabbit_publisher 318
2024-01-06;15:56:04;954;239;python3 -m app.rabbit_publisher 239
2024-01-06;15:56:15;104;349;python3 -m app.rabbit_publisher 349
2024-01-06;15:56:25;284;282;python3 -m app.rabbit_publisher 282
2024-01-06;15:56:35;442;155;python3 -m app.rabbit_publisher 155
2024-01-06;15:56:45;588;287;python3 -m app.rabbit_publisher 287
2024-01-06;15:56:55;757;215;python3 -m app.rabbit_publisher 215
2024-01-06;15:57:05;905;181;python3 -m app.rabbit_publisher 181
2024-01-06;15:57:16;050;205;python3 -m app.rabbit_publisher 205
2024-01-06;15:57:26;200;267;python3 -m app.rabbit_publisher 267
2024-01-06;15:57:36;354;186;python3 -m app.rabbit_publisher 186
2024-01-06;15:57:46;511;166;python3 -m app.rabbit_publisher 166
2024-01-06;15:57:56;651;143;python3 -m app.rabbit_publisher 143
2024-01-06;15:58:06;796;224;python3 -m app.rabbit_publisher 224
2024-01-06;15:58:16;983;227;python3 -m app.rabbit_publisher 227
2024-01-06;15:58:27;134;288;python3 -m app.rabbit_publisher 288
2024-01-06;15:58:37;289;246;python3 -m app.rabbit_publisher 246
2024-01-06;15:58:47;445;260;python3 -m app.rabbit_publisher 260
2024-01-06;15:58:57;604;203;python3 -m app.rabbit_publisher 203
2024-01-06;15:59:07;754;122;python3 -m app.rabbit_publisher 122
2024-01-06;15:59:17;907;248;python3 -m app.rabbit_publisher 248
2024-01-06;15:59:28;061;169;python3 -m app.rabbit_publisher 169
2024-01-06;15:59:38;206;111;python3 -m app.rabbit_publisher 111
2024-01-06;15:59:48;346;263;python3 -m app.rabbit_publisher 263
2024-01-06;15:59:58;506;179;python3 -m app.rabbit_publisher 179
2024-01-06;16:00:08;651;177;python3 -m app.rabbit_publisher 177
2024-01-06;16:00:18;798;199;python3 -m app.rabbit_publisher 199
2024-01-06;16:00:28;945;237;python3 -m app.rabbit_publisher 237
2024-01-06;16:00:39;097;101;python3 -m app.rabbit_publisher 101
2024-01-06;16:00:49;232;275;python3 -m app.rabbit_publisher 275
2024-01-06;16:00:59;420;181;python3 -m app.rabbit_publisher 181
2024-01-06;16:01:09;674;122;python3 -m app.rabbit_publisher 122
2024-01-06;16:01:19;818;240;python3 -m app.rabbit_publisher 240
2024-01-06;16:01:29;972;232;python3 -m app.rabbit_publisher 232
2024-01-06;16:01:40;207;161;python3 -m app.rabbit_publisher 161
2024-01-06;16:01:50;374;192;python3 -m app.rabbit_publisher 192
2024-01-06;16:02:00;532;234;python3 -m app.rabbit_publisher 234
2024-01-06;16:02:10;683;263;python3 -m app.rabbit_publisher 263
2024-01-06;16:02:20;840;133;python3 -m app.rabbit_publisher 133
2024-01-06;16:02:30;982;142;python3 -m app.rabbit_publisher 142
2024-01-06;16:02:41;131;270;python3 -m app.rabbit_publisher 270
2024-01-06;16:02:51;289;201;python3 -m app.rabbit_publisher 201
2024-01-06;16:03:01;437;199;python3 -m app.rabbit_publisher 199
2024-01-06;16:03:11;608;328;python3 -m app.rabbit_publisher 328
2024-01-06;16:03:21;770;223;python3 -m app.rabbit_publisher 223
2024-01-06;16:03:31;924;107;python3 -m app.rabbit_publisher 107
2024-01-06;16:03:42;078;315;python3 -m app.rabbit_publisher 315
2024-01-06;16:03:52;270;214;python3 -m app.rabbit_publisher 214
2024-01-06;16:04:02;444;241;python3 -m app.rabbit_publisher 241
2024-01-06;16:04:12;597;107;python3 -m app.rabbit_publisher 107
2024-01-06;16:04:22;735;311;python3 -m app.rabbit_publisher 311
2024-01-06;16:04:32;894;249;python3 -m app.rabbit_publisher 249
2024-01-06;16:04:43;065;305;python3 -m app.rabbit_publisher 305
2024-01-06;16:04:53;243;297;python3 -m app.rabbit_publisher 297
2024-01-06;16:05:03;398;132;python3 -m app.rabbit_publisher 132
2024-01-06;16:05:13;547;225;python3 -m app.rabbit_publisher 225
2024-01-06;16:05:23;722;271;python3 -m app.rabbit_publisher 271
2024-01-06;16:05:33;896;196;python3 -m app.rabbit_publisher 196
2024-01-06;16:05:44;048;191;python3 -m app.rabbit_publisher 191
2024-01-06;16:05:54;195;220;python3 -m app.rabbit_publisher 220
2024-01-06;16:06:04;348;268;python3 -m app.rabbit_publisher 268
2024-01-06;16:06:14;514;340;python3 -m app.rabbit_publisher 340
2024-01-06;16:06:24;814;147;python3 -m app.rabbit_publisher 147
2024-01-06;16:06:34;955;266;python3 -m app.rabbit_publisher 266
2024-01-06;16:06:45;107;306;python3 -m app.rabbit_publisher 306
2024-01-06;16:06:55;261;143;python3 -m app.rabbit_publisher 143
2024-01-06;16:07:05;402;293;python3 -m app.rabbit_publisher 293
2024-01-06;16:07:15;560;103;python3 -m app.rabbit_publisher 103
2024-01-06;16:07:25;695;228;python3 -m app.rabbit_publisher 228
2024-01-06;16:07:35;845;222;python3 -m app.rabbit_publisher 222
2024-01-06;16:07:46;000;336;python3 -m app.rabbit_publisher 336
2024-01-06;16:07:56;159;165;python3 -m app.rabbit_publisher 165
2024-01-06;16:08:06;301;168;python3 -m app.rabbit_publisher 168
2024-01-06;16:08:16;452;349;python3 -m app.rabbit_publisher 349
2024-01-06;16:08:26;624;342;python3 -m app.rabbit_publisher 342
2024-01-06;16:08:36;798;315;python3 -m app.rabbit_publisher 315
2024-01-06;16:08:46;995;283;python3 -m app.rabbit_publisher 283
2024-01-06;16:08:57;153;273;python3 -m app.rabbit_publisher 273
2024-01-06;16:09:07;310;187;python3 -m app.rabbit_publisher 187
2024-01-06;16:09:17;455;317;python3 -m app.rabbit_publisher 317
2024-01-06;16:09:27;616;343;python3 -m app.rabbit_publisher 343
2024-01-06;16:09:37;798;316;python3 -m app.rabbit_publisher 316
2024-01-06;16:09:47;964;143;python3 -m app.rabbit_publisher 143
2024-01-06;16:09:58;115;301;python3 -m app.rabbit_publisher 301
2024-01-06;16:10:08;268;287;python3 -m app.rabbit_publisher 287
2024-01-06;16:10:18;424;120;python3 -m app.rabbit_publisher 120
2024-01-06;16:10:28;562;209;python3 -m app.rabbit_publisher 209
2024-01-06;16:10:38;708;113;python3 -m app.rabbit_publisher 113
2024-01-06;16:10:48;846;156;python3 -m app.rabbit_publisher 156
2024-01-06;16:10:58;989;168;python3 -m app.rabbit_publisher 168
2024-01-06;16:11:09;133;220;python3 -m app.rabbit_publisher 220
2024-01-06;16:11:19;282;251;python3 -m app.rabbit_publisher 251
2024-01-06;16:11:29;457;105;python3 -m app.rabbit_publisher 105
2024-01-06;16:11:39;594;103;python3 -m app.rabbit_publisher 103
2024-01-06;16:11:49;739;127;python3 -m app.rabbit_publisher 127
2024-01-06;16:11:59;887;141;python3 -m app.rabbit_publisher 141
2024-01-06;16:12:10;030;339;python3 -m app.rabbit_publisher 339
2024-01-06;16:12:20;192;161;python3 -m app.rabbit_publisher 161
2024-01-06;16:12:30;334;175;python3 -m app.rabbit_publisher 175
2024-01-06;16:12:40;480;316;python3 -m app.rabbit_publisher 316
2024-01-06;16:12:50;647;201;python3 -m app.rabbit_publisher 201
2024-01-06;16:13:00;810;179;python3 -m app.rabbit_publisher 179
2024-01-06;16:13:10;984;149;python3 -m app.rabbit_publisher 149
2024-01-06;16:13:21;127;279;python3 -m app.rabbit_publisher 279
2024-01-06;16:13:31;299;242;python3 -m app.rabbit_publisher 242
2024-01-06;16:13:41;447;188;python3 -m app.rabbit_publisher 188
2024-01-06;16:13:51;613;176;python3 -m app.rabbit_publisher 176
2024-01-06;16:14:01;757;245;python3 -m app.rabbit_publisher 245
2024-01-06;16:14:11;909;227;python3 -m app.rabbit_publisher 227
2024-01-06;16:14:22;064;263;python3 -m app.rabbit_publisher 263
2024-01-06;16:14:32;218;210;python3 -m app.rabbit_publisher 210
2024-01-06;16:14:42;385;165;python3 -m app.rabbit_publisher 165
2024-01-06;16:14:52;551;145;python3 -m app.rabbit_publisher 145
2024-01-06;16:15:02;695;246;python3 -m app.rabbit_publisher 246
2024-01-06;16:15:12;877;147;python3 -m app.rabbit_publisher 147
2024-01-06;16:15:23;019;135;python3 -m app.rabbit_publisher 135
2024-01-06;16:15:33;162;319;python3 -m app.rabbit_publisher 319
2024-01-06;16:15:43;348;279;python3 -m app.rabbit_publisher 279
2024-01-06;16:15:53;505;142;python3 -m app.rabbit_publisher 142
2024-01-06;16:16:03;669;263;python3 -m app.rabbit_publisher 263
2024-01-06;16:16:13;833;197;python3 -m app.rabbit_publisher 197
2024-01-06;16:16:23;981;163;python3 -m app.rabbit_publisher 163
2024-01-06;16:16:34;149;136;python3 -m app.rabbit_publisher 136
2024-01-06;16:16:44;299;229;python3 -m app.rabbit_publisher 229
2024-01-06;16:16:54;468;237;python3 -m app.rabbit_publisher 237
2024-01-06;16:17:04;633;181;python3 -m app.rabbit_publisher 181
2024-01-06;16:17:14;796;297;python3 -m app.rabbit_publisher 297
2024-01-06;16:17:24;961;214;python3 -m app.rabbit_publisher 214
2024-01-06;16:17:35;198;266;python3 -m app.rabbit_publisher 266
2024-01-06;16:17:45;385;304;python3 -m app.rabbit_publisher 304
2024-01-06;16:17:55;540;196;python3 -m app.rabbit_publisher 196
2024-01-06;16:18:05;700;318;python3 -m app.rabbit_publisher 318
2024-01-06;16:18:15;866;299;python3 -m app.rabbit_publisher 299
2024-01-06;16:18:26;039;207;python3 -m app.rabbit_publisher 207
2024-01-06;16:18:36;186;224;python3 -m app.rabbit_publisher 224
2024-01-06;16:18:46;334;214;python3 -m app.rabbit_publisher 214
2024-01-06;16:18:56;504;223;python3 -m app.rabbit_publisher 223
2024-01-06;16:19:06;650;134;python3 -m app.rabbit_publisher 134
2024-01-06;16:19:16;810;130;python3 -m app.rabbit_publisher 130
2024-01-06;16:19:26;950;224;python3 -m app.rabbit_publisher 224
2024-01-06;16:19:37;101;176;python3 -m app.rabbit_publisher 176
2024-01-06;16:19:47;252;271;python3 -m app.rabbit_publisher 271
2024-01-06;16:19:57;451;330;python3 -m app.rabbit_publisher 330
2024-01-06;16:20:07;640;232;python3 -m app.rabbit_publisher 232
2024-01-06;16:20:17;838;187;python3 -m app.rabbit_publisher 187
2024-01-06;16:20:28;012;314;python3 -m app.rabbit_publisher 314
2024-01-06;16:20:38;171;307;python3 -m app.rabbit_publisher 307
2024-01-06;16:20:48;328;343;python3 -m app.rabbit_publisher 343
2024-01-06;16:20:58;488;322;python3 -m app.rabbit_publisher 322
2024-01-06;16:21:08;660;170;python3 -m app.rabbit_publisher 170
2024-01-06;16:21:18;805;254;python3 -m app.rabbit_publisher 254
2024-01-06;16:21:28;959;255;python3 -m app.rabbit_publisher 255
2024-01-06;16:21:39;111;308;python3 -m app.rabbit_publisher 308
2024-01-06;16:21:49;270;127;python3 -m app.rabbit_publisher 127
2024-01-06;16:21:59;410;277;python3 -m app.rabbit_publisher 277
2024-01-06;16:22:09;564;342;python3 -m app.rabbit_publisher 342
2024-01-06;16:22:19;724;206;python3 -m app.rabbit_publisher 206
2024-01-06;16:22:29;873;239;python3 -m app.rabbit_publisher 239
2024-01-06;16:22:40;031;280;python3 -m app.rabbit_publisher 280
2024-01-06;16:22:50;188;259;python3 -m app.rabbit_publisher 259
2024-01-06;16:23:00;340;284;python3 -m app.rabbit_publisher 284
2024-01-06;16:23:10;499;237;python3 -m app.rabbit_publisher 237
2024-01-06;16:23:20;651;164;python3 -m app.rabbit_publisher 164
2024-01-06;16:23:30;794;186;python3 -m app.rabbit_publisher 186
2024-01-06;16:23:40;963;103;python3 -m app.rabbit_publisher 103
2024-01-06;16:23:51;103;228;python3 -m app.rabbit_publisher 228
2024-01-06;16:24:01;258;326;python3 -m app.rabbit_publisher 326
2024-01-06;16:24:11;449;169;python3 -m app.rabbit_publisher 169
2024-01-06;16:24:21;597;236;python3 -m app.rabbit_publisher 236
2024-01-06;16:24:31;746;171;python3 -m app.rabbit_publisher 171
2024-01-06;16:24:41;892;212;python3 -m app.rabbit_publisher 212
2024-01-06;16:24:52;049;207;python3 -m app.rabbit_publisher 207
2024-01-06;16:25:02;199;176;python3 -m app.rabbit_publisher 176
2024-01-06;16:25:12;350;253;python3 -m app.rabbit_publisher 253
2024-01-06;16:25:22;501;132;python3 -m app.rabbit_publisher 132
2024-01-06;16:25:32;649;104;python3 -m app.rabbit_publisher 104
2024-01-06;16:25:42;796;144;python3 -m app.rabbit_publisher 144
2024-01-06;16:25:52;945;227;python3 -m app.rabbit_publisher 227
2024-01-06;16:26:03;107;124;python3 -m app.rabbit_publisher 124
2024-01-06;16:26:13;252;330;python3 -m app.rabbit_publisher 330
2024-01-06;16:26:23;412;302;python3 -m app.rabbit_publisher 302
2024-01-06;16:26:33;590;273;python3 -m app.rabbit_publisher 273
2024-01-06;16:26:43;746;157;python3 -m app.rabbit_publisher 157
2024-01-06;16:26:53;910;287;python3 -m app.rabbit_publisher 287
2024-01-06;16:27:04;067;146;python3 -m app.rabbit_publisher 146
2024-01-06;16:27:14;229;250;python3 -m app.rabbit_publisher 250
2024-01-06;16:27:24;422;348;python3 -m app.rabbit_publisher 348
2024-01-06;16:27:34;596;260;python3 -m app.rabbit_publisher 260
2024-01-06;16:27:44;750;327;python3 -m app.rabbit_publisher 327
2024-01-06;16:27:54;913;177;python3 -m app.rabbit_publisher 177
2024-01-06;16:28:05;142;270;python3 -m app.rabbit_publisher 270
2024-01-06;16:28:15;294;246;python3 -m app.rabbit_publisher 246
2024-01-06;16:28:25;453;204;python3 -m app.rabbit_publisher 204
2024-01-06;16:28:35;618;290;python3 -m app.rabbit_publisher 290
2024-01-06;16:28:45;771;117;python3 -m app.rabbit_publisher 117
2024-01-06;16:28:55;923;255;python3 -m app.rabbit_publisher 255
2024-01-06;16:29:06;076;258;python3 -m app.rabbit_publisher 258
2024-01-06;16:29:16;249;229;python3 -m app.rabbit_publisher 229
2024-01-06;16:29:26;404;276;python3 -m app.rabbit_publisher 276
2024-01-06;16:29:36;560;286;python3 -m app.rabbit_publisher 286
2024-01-06;16:29:46;716;303;python3 -m app.rabbit_publisher 303
2024-01-06;16:29:56;875;133;python3 -m app.rabbit_publisher 133
2024-01-06;16:30:07;018;186;python3 -m app.rabbit_publisher 186
2024-01-06;16:30:17;165;141;python3 -m app.rabbit_publisher 141
2024-01-06;16:30:27;308;196;python3 -m app.rabbit_publisher 196
2024-01-06;16:30:37;457;296;python3 -m app.rabbit_publisher 296
2024-01-06;16:30:47;637;324;python3 -m app.rabbit_publisher 324
2024-01-06;16:30:57;795;244;python3 -m app.rabbit_publisher 244
2024-01-06;16:31:07;948;201;python3 -m app.rabbit_publisher 201
2024-01-06;16:31:18;100;164;python3 -m app.rabbit_publisher 164
2024-01-06;16:31:28;248;116;python3 -m app.rabbit_publisher 116
2024-01-06;16:31:38;388;199;python3 -m app.rabbit_publisher 199
2024-01-06;16:31:48;537;214;python3 -m app.rabbit_publisher 214
2024-01-06;16:31:58;709;162;python3 -m app.rabbit_publisher 162
2024-01-06;16:32:08;856;322;python3 -m app.rabbit_publisher 322
2024-01-06;16:32:19;021;103;python3 -m app.rabbit_publisher 103
2024-01-06;16:32:29;158;121;python3 -m app.rabbit_publisher 121
2024-01-06;16:32:39;299;338;python3 -m app.rabbit_publisher 338
2024-01-06;16:32:49;460;248;python3 -m app.rabbit_publisher 248
2024-01-06;16:32:59;612;188;python3 -m app.rabbit_publisher 188
2024-01-06;16:33:09;770;292;python3 -m app.rabbit_publisher 292
2024-01-06;16:33:19;961;136;python3 -m app.rabbit_publisher 136
2024-01-06;16:33:30;120;272;python3 -m app.rabbit_publisher 272
